Total oos: 16794
Total Jupiter OOs 14057

owner,oo,amount
8AwSg47yDTrSCj5pueiRg6t1T9WXPgo7EnELLtUTsWq5,2CMBNptdRtsRKpnTSdMW94PzbQLn8zvrXuNNdh4N1vUo,'2702702702.7027'
Dt8mEeW3uFiNDVMSrc3fr4hyVgcuafAUptWirNp2V9Aw,6vPKQKQiPhSubvPRwr5ZcLaVRZnx7dX3YFRowzrUzVXb,'2702702702.7027'
3b8bDJR3pKjT6L2yHt6LNU64h6JNFXKGpCXZgAFBhxwh,8T3iiNqWdh9Xs5WoyDinH9AQ5ypxoB1boCnHTXeDVwDK,'2702702702.7027'
DXc8EkXdkdVwcfvdX74eEA5gjpQk1XJkUVPtozV5pt5v,9opSQarVjiFbTyEcM1WkUBReshG1KMb1pnW9uk1fYjTh,'2702702702.7027'
7hyoDMS8e5JL7AHjiiUeADBQeox8kG3h7D6f9uJN87gg,DPQWhyd9o9jCACzmDLEK68izC2uTkzMHfBFxqE27q33W,'2702702702.7027'
G8CcqHz8gAiPhj5YMTEcYUkgkuknsPrfiqyPbv7NZ7UT,5KgwgCyKnJ8cPLNK3obj7rBaCnqid1HoheTjcCUGPcUy,'2702702702.7027'
8Zu8YktxDaJbeNbHm26n5K5q7EfWSAoYEu38BFVzoNh4,XNFrxqHnv22nzbFPW1ogvhCCjamjkW6MJV6CsNUJFSn,'2702702702.7027'
2TMCKtx4vrKWnBN52rRDPY46nRwFEgSAU8YkpDz4ExZU,BJT5LtzCnpNKobr4x2SizJw4nR83h6CdDnnmz9yBByR1,'2702702702.7027'
J3MQfwzxN6pM8uifCNaQ56bDwjR1ru3bsowbnRu68u8a,FVZiAQMSfP24JDfuA6AHL5dyWPyPFGs9DC7TbYSUqHBd,'2702702702.7027'
9ThntPhAjDPuqNMv38uir6piiscgav9rLy6y93SzsjFJ,6gzGtoepPS5SvD4JRsmFtuh7htxE7nyaM1vVpBZvg9c7,'2702702702.7027'
BZg6GMiPhSZcSFwg37cJavUUC4USpAC7uHmBUnZ9Ssir,GxQwoKaaVjAb5pgKjDuEpmx7y9txBkUtiNcRS3WX2MQm,'2702702702.7027'
9vuELCDQJh3gjCnQes9MSwinR9iZqyAVXB4VKkbUxqUw,HE2dgWirLf2GD8XjQ21KSUjDC9CvGtUVcrCAYNeqnYLP,'2702702702.7027'
CBv9F7dvVHo2hNxcbX6LgTwSFthev28Hs9mFkbs5pwcj,9TiyCSXxg86Kz5NwBYCv7B1yPAu29YxFnscDbGPVjBzY,'2702702702.7027'
EHATpzd3MmkxkkbmcRvmuDAMUHQ1XYHCoy1MEbvFB6Zh,D4rxSmkax3QKVFpvjojfcqAFJ52NyzqkEoSTyPYJU8w4,'2702702702.7027'
2CUAhReX9ctfAQRwqb5XZVpmE2P8bfxaUMfqaqjwGWX3,Aerz7xFukh1ytfow1hcK4bcB7H3Gcyr4Di8wvgFWpk4F,'2702702702.7027'
BruUq2EcRUrcCBkjWs6Rcd8fEq72hzTR1xy4iZwx2TeD,6nbd6o2wjLB37TMwdMwj6p1i6LMDbYjb4NJaXap59MMZ,'2702702702.7027'
3FqZKmR8LHcww6gH5ejcLFN7sZ3dDHjXpuHaFjddSiRP,6iaTj43iBy4SXtipAYby4zppnpncQ3GADarGJmdN5vJi,'2702702702.7027'
arbp6SkGwKz7qkUt9StvZKTWFfDHeJfusUSpw6aqR27,7wXyUdmuzX5pR5UGo9o3EDnUfu3nPXXPFEa2mwks8caz,'2702702702.7027'
C7CkJM7aJspxT8gC6JHG8W5PXy7u1hR4DyBR7Y8Kzdwa,6rFFBx613jABDRiWxePYocpUXH4YJJEJQX9kMGTLm4Dv,'2702702702.7027'
GxDAuTCV4N4YM9g2NsYdcbdSXDyKCeBiJBL8Nj3FmHVY,HCD8GstgVntixf3eDshQbzYwds4WTUjdY1YGVUcddGty,'2702702702.7027'
8PehaBAcfwAfPxvroy5kLc3N5AZdZt6CohBHQ3GGUMCc,J3b69obdXeMXrFdDbe7pna9UH1gZ7exFzQCG3H5yNmJR,'2702702702.7027'
GYAe1c3U8MQCRXaMLqgtcZpjDwpv3MBa5H9DphhrFfjW,3GvmxBEPAxF1fbN3j6D35Xm7FA4KmYvcrX3A6AiruzUv,'2702702702.7027'
EvUP4tonH93dt9NGkdkbib2vLxWMkNnfL8DpCSicfBhd,DJkJs8rdU8sZ5APGcZZBMp4uGtrmmqrUuPwKV5gvW2HC,'2702702702.7027'
G1xQ78d2uc7VyCWg6MVhi66UMH7hGbVBFes6NLKfyDHQ,AqBmwwUnLLPQp8L7xFCn9ZzNUYAyuxDrWExu94G4jWW,'2702702702.7027'
HdK6zYUBut5Zt6NEeuhfWhT5UFhZZkn91csFBxUkaUgU,CHecQCZtCFE5CwpmMenwPYXhEL154FTZjaNxXCecUiK5,'2702702702.7027'
25AnmcBpNDn8k1N9MmUrYk6pL42M78wXE1J8rpZQAGd1,5cZgnCBKj6Ey5X1y8ErQHKi6KEk3drvLsgwzBMV5h5UW,'2702702702.7027'
336uhNgXQH8LbQDudH92eEFnBBgFTg6McbDuN3Mq6Brs,55GrB98JyQxH7hoLpG4zkKUjKXrLHtMa3NN9GCn7UjU8,'2702702702.7027'
JABmEiqzAwHdHZKMpVBNKghCKZaFDmvcY4nTm67cMKoa,48bH5KE7irRm1ctEZEEo1VQQ2dd3DJ1zmEwWXFWJdrfF,'2702702702.7027'
HEmiGrobUydHsmqn1jwk4LkrX78MRCJpi1WUGwb6k3RV,JE5ZU2AnZ1EEb9EZ7Aauk4preM95eGhkAMASo4F8DkTj,'2702702702.7027'
48meBRtc8R5oEmFdhFY2HwxAe6sLYbLFwtnoD8b26QH1,Ckn2f1hzajDFNMU3NWQf44vzsa6Uh2sJ5WSykgQg4Y4X,'2702702702.7027'
898Qzwj1Yaf1nmYymCK932mFieCNumhxVmUKRgegoCiQ,HwXMQG9a6uqXMAnZvZwwNLuEwmcimF2787ibpxZuszXT,'2702702702.7027'
J1KCZvq3nqWo6wTRbRi5EQGzCvnfcZR7tCPcrBnYiPL2,9aYs3rEowxrgyDJdkfdyyv9GpyfJ3J42ypj2S1tLNHHM,'2702702702.7027'
GtQX9cNPpppXWWP4RoCDZNwg7S2zqUpCmaFL3RY9wyAa,D71RdcEJTKg3LLE6VicVv2FnSLT52nAQABS6nWE6pSW8,'2702702702.7027'
erDDZCxYTaGYVBUnHqzBeWjzq9FPb1KpeXgcj4AoxLP,5HCvdMepxnCSkB2sBBZe9wk3JXdEAySRG1p6J5t7QeXU,'2702702702.7027'
HWFtUDepPjNVAjN8ALYMBhhUVZVAeQgEfh6Zja3wcDJr,5CpwhK23AcYHEhHLz36bjEYEN6WLpk4HosesZYakcV7R,'2702702702.7027'
25HkhZVgXWYmqgwaDvkYrYU9fnnzC6ZSbFeoUk1ko5eK,CgYJUsJHi7xqwRtqcQfdEBvVZUQmUuQHpqzmS2ejSa5x,'2702702702.7027'
CrZaPtEHVNRaWCP8gVNRkWWfpA318DZowsqm6W2SUEou,7dgncVg4WdyeriZqUVaa15BCNA9b4M2GCWibNnDLcd8F,'2702702702.7027'
7QDkdBK1yjm3C3GVDSqTPtxDrKPCZf3pW46oC3N1xQ8X,7TjKRGnRKGDW1SnemTewhHFaXq2MbxdTk8LRuYh2N7od,'2702702702.7027'
5CL4T7qxpW5FTUn5eyrbDJdDvT5Zmk7JGTxd6s5jZsLU,66DQ7TPF9nm8DZe29jjRBBN5cCM7CXpdsqeZzgVFvJBh,'2702702702.7027'
BuUwrSsEWioxQhKwSssspZwwGKmJA3grydwdxuTBcJfk,AuFsJ55RH9kj4AityqwGWeVYCprgsvn6r2W3hJs9joYx,'2702702702.7027'
3Cu2rDSVBYSwYRVRrdAB17k9sqTUAgBAYG3xrdDAbmJX,GdMwy3PBBDch2m2uVMd1NAbAk2RDG8UmR1DUdSbJFnxz,'2702702702.7027'
DoPdVRLLGhCP7Lk3VTUizXuKN5fu5ySq6CXgLejY9XeN,D6sdGZg6ctd2AYnTtEDqaU38BBoLSVHvzWHVG3TkDaYc,'2702702702.7027'
BaronsRTzAohubvj8Pug51Z4YcN19ConcabyoK3c6vnw,6sSgQqgyM3GPjjwtdMoRzcrPEzzEP9XpymszVyu4pthJ,'2702702702.7027'
6JHM7QLdH76nRhv3RJswDS4g3BkL63p7nH5uR3Qp1WC8,7rCUZRSA6ErAXzmZwhPQVW6o4PGWhKPkFN99MGL7Pumq,'2702702702.7027'
BiES6cforLCxZeizibbPiXvQVgcYhb5CtPijFVMWBTC1,9TKvTc7WLyaPAMCH4kDSfwWw6sTpocn7WQVFu4XJdvBP,'2702702702.7027'
9JSVLkTvPvSmsDJ5dw1xR7qxkuw1CpYfykMuqm8tzpSZ,CQjR2q1f5ujVKZtC2ASKyiyE8rst5a5y9LVCiV6qYbfi,'2702702702.7027'
GfCaec9YGspHjEDk199z4X8NqR4vXopwM1afRn9CMhqB,EpnEGvwBi2mkygHWGKVkixQQpdQXMJZTqpLPBh4N1ydA,'2702702702.7027'
GJZ3SLSHj1VE2kf6qqcfXKMCotjL1a2EtVBYDMJZJo7,35pDosnfLwRC9bvbcbJCqPdmLXsvwv8nWGTi7TymMUSx,'2702702702.7027'
yrJ4JPcg4Rswa7m5Zw6PyMcr1aQYUcZYdKtmcT75znq,AgQmdK4ZoeTVjp8coBfagXqGQd4qm8sZBThfvovFQjG7,'2702702702.7027'
GuiU6MpLahPHSHYcsfSRjwLUm1AtZ9zP2eiLAkJMBjg,BynnwHg8gV9zoSCZNJFdmXR8WuLo47LyxTWMAF5zKeTX,'2702702702.7027'
2sEkbCK2N5W4MmnWgEzxY4bEezPeG7Zg1Wfjxjwy8XVz,97Rhiu5X8Ey9qHfeTcEH34hdwrUCTnja65HHfJmQps4j,'2702702702.7027'
47Pdr9CZ4EQNFotybGfCWeJLuXgA834hNYNwMCPg6Rod,9B6QySYXhjCewPHnCkLuwxMMzw6adbotjWz8xHBSVTCu,'2702702702.7027'
7wDvZdrx4GMy84nYhRbutSEXNyuaCHYCFsU2H8ohg2Nt,7USwfwzXZqxCjfvPMecvmHtCN5XFSRv17aaaFFv3N1rU,'2702702702.7027'
98CEex9VZV3VeygVcW152VrJqDfYRSdPnY5wKv4cRs7u,4MsjsSTDW8mK2YhrBgDTwxchVg49YJoqs8VetrftoPMS,'2702702702.7027'
CTofDS3SuNYy3pFpAehf8MRFAxzEjrqag4cHKK9sqnf1,B7tZKNt8Qyxfrk9VREahJwUHcTceD99ZBJBACVNnCbxJ,'2702702702.7027'
5GgYVAr9G96gXdqpGXyUJVxJZfCiSpMbbCGefZaU6f5G,gKcgLknHqdvAX8TqV9jh7XrA1WyDMWQT1XjZENZDSKK,'2702702702.7027'
9oeCFus3WC5mXtRTaMYY7GSFCf8aNcAyhbHpgm2tKQz7,FZuyr767LzNR61rmkDENr4WyeuviwFfnXDpGNb8XJaPF,'2702702702.7027'
GzqRx76PMGXdidQMHr8YcH4MeKrZtBANcddfrpW5LBe,ByL88saAwsBfCsTyfE5vPfipTEGMBNUoq5ye2BRU7LG8,'2702702702.7027'
6UhkhsQKDHZFeE61zqcrzHaczRkndoeZJCf1dREei49A,D6iz8i2efAAUgat3ZCYH9sub4kAAd5i4aA1ib3vp6MTA,'2702702702.7027'
9an2Jo3gjMgyWwaNCqHc8N6RLNWv1sZFjS1KXJxJP5Y7,29v9EouQaJpByZVNJmUEnNmUK8JnAWU9WbZdMootWnXD,'2702702702.7027'
FqwSYPLmTa3oyf9fSraokFhF6j5NoCUgYRPHz5zt8pUL,9os5b6tktLQC9bheUVuAVEYfkzJsZxRzdFoWHRqMoW82,'2702702702.7027'
CWVccX9fPRmGztTbTvi5CcMv2tNSZJYH52PPk2CmT6fN,CYtavQT5z31gwa8zjbYBSrAATBDqMceKdvpUMHADrzNe,'2702702702.7027'
Fsb16JMXAWLML5PTLKVh5Lg1xviVB6ah5p7YYcJEw3g2,HqAvwASSgJ3pAqNbTHsrVW2sKPNwc1HWBk8ohzAsx8zK,'2702702702.7027'
knMJjCQTRFKePXZQjXyQLkGQCzAz6pSWSTzsJdFDZ8R,9ACCDB67EokeJS7QzaYvVxmFw8w5pZ23vv8n5HJ5dxmC,'2702702702.7027'
EZAdWMUWCKSPH6r6yNysspQsZULwT9zZPqQzRhrUNwDX,9fq9d6sVRwcDKR4KYqnme2jADjWwAiNft8AoJ81twGLY,'2702702702.7027'
BU4fWsDGcsqkJfzzhuBUZk4k8R9bjwLj9Dt4duzki6P1,C5g4nKSjC3jFM9b82p1dqm3G9ozRwsqyADTDm3Boz4Ua,'2702702702.7027'
6KaDZE7iysz5jcb71QFqa1URWK9sLbfR18QPHEcSnLfS,6XqvVpefPwuwcqaWaotGWcAcwGCZQxF3ZW8pjknDJaCm,'2702702702.7027'
EoSN7Me57zjVKumon7cFWLrvz4RqjLnfzRD8PPP3Tstd,EELx6iPzLkZZXk1zTAVkhCNwsJVbRLNwMA7vMiFBjz1w,'2702702702.7027'
CxaA6Dmhq8xf9dfo3SuvupHB2mCPQLc1K6wkv8i6us6d,65kTkpkeZqbX2Ab4Z8En9bMKEkyk7crtQh5YH5j4Kfu4,'2702702702.7027'
4DM5YZ5QVXFn1dfVuDEdrUCKQqYKe8HLUaG97y78vmbZ,Hi1XAJkhbCgGv4U5hCFsqcag1W9hZPAZD7eGfaHp16M4,'2702702702.7027'
HavqiMpsyUUPrq3VYhkfTT5UeE7jkocUCaSvhbGHwBMK,7k6EhzWRGcYqrZdocGDAz2sqq5vrUk5CrYXpUygAvGCq,'2702702702.7027'
TowcJnyGgjtNhqvxRZ977bqLAwmdmt1wH1uJpkqHrpo,2JsvRH9pnej8z48RTrhu7UJzbT429dZ6Wn69HY47cShb,'2702702702.7027'
4iAq9LenMPeNrngHLTDNVJbmracf6DoZqc77sNbQJ4Lb,2eJEXwG7r2toxynAfHZYtpnG7aPbpM42WnYTUsnCo33f,'2702702702.7027'
F7wMYwb36unhTEjRxAgycidvV8e1HZeFa18PLFqsgC5m,Zf3c581GsQ2ggT5E4YNjJoYTp1YGtBJ5BL1uEQgBipj,'2702702702.7027'
5c2mouF3y13kNqBVkuXPKiw26zWvevEf1GCCKuAtsDR2,LD9rEsoXnTX9dRDB5JEJfJgVnyBQMimXYX2wTJ55cbC,'2702702702.7027'
94sm8tdMdmFUyXWUqCyH9RMoSVvT3phLWosg33B8hkmx,BUGzDfqBTwLJcK6SFZksgAUAQFsoHrv3Et6dDxuZWXqE,'2702702702.7027'
2i53cEyh3thXxz3LhgZQmBBwy5fyVJGhA3bcUPN6xjgM,4n1xVrHtRJ617qpbgoHrjPhVJvvxZN5ofu8TJw4CAS4P,'2702702702.7027'
CiGGn4ZyozMV49WVdXnqwCnVNetmsKz5TfynG6hYZw2y,4gzrwRtuNQR1pdt53jwNZ5uposDPQv189UK32hTVCFMB,'2702702702.7027'
F4rn7DPMAU1zgrTjbuSqptSs8wnhxYmYgkiVkETqfDpg,5R6ZkBo8M14rmnc7fQ2RfgkDSkLiX8pDqLHPLEENUwbe,'2702702702.7027'
5fq7Q4DwpKMwFDu1gnT3oXUpywo6pnx8MpmewnmDnLYm,FGExx78QL3REXYucW4U5R3TRtGK1cJCbjgie9kiWWnJZ,'2702702702.7027'
2SVzFyBn8xf3hQJLpkaPX77f7FVJvSnMzvKDxh9CqYQm,5z2UsSqDQPvx2raKEPznZDTLP2UxMap7pAzPKVmVAFWa,'2702702702.7027'
4DqH8NQDCWppLZfysyEo2YT5Q1LSP1Zo3hAGRrYKyudN,CRdyx7864mC9b5Gi8hRX8beoUaj9X72nMLrxTZRL3UYB,'2702702702.7027'
EDdWfZ3RTvghZP6B9rradT8mCd5gKYW4wAJmfzq7pzrZ,fYwbe1EBNPF6wrybq4EMBHABkga8WgAsdu77ZpMbUtX,'2702702702.7027'
Bd5FxEHzTkWddpVZj7Ku7KC9TS3p6gRcWhz6nfyvqiUb,25KNgq7VTRjNk3aFfePeyzyeQsDCdi41ATMEy4n8KKLs,'2702702702.7027'
BSf43Akg3JkKsY1786BiJCChwNZgf9vmwvntbAYiQaqQ,FxfgCqxQgDbPsvdMgqaYHeQoHodUCn3zk7oZNPTVCeid,'2702702702.7027'
3e6pRafssWXKqvDXePaoYaSWrPQSuNv41AzLAkiQuCCb,872CeyAgVe4pmPDrF6LrhaHPR9tkwcx8NWMkPwVeJBTJ,'2702702702.7027'
9RtodWG2q4iDShAwDQSb55717U9LRrgRkbAhpXGNzJkF,E24Doy4eEL5SUSkc7b1vdmJzNJAP4NaezewK3nHkNdaH,'2702702702.7027'
6xUPzvPpB42xksCTZfoGgULp24v6PCT9TnoUs8oKK3YF,4ua9r2k9grUe12mEzNL1B2FkdudzhWBMfhfwEiUEaDbg,'2702702702.7027'
9G7som7SZxzP5t3BFkyPhPnGnkBGfEgvhm12JUNiHijJ,6y7yFBvaaxtDxZ7ya2AacEdy4XAUDPB2oHMywrL6B7y4,'2702702702.7027'
3A36mKAPPrMMv4M1pUb3inmH4S5gxVxYV5LN9oDcDdvQ,6PFrhdca6okMhv9SjMxBrKg13WtM7z7h1wkWY9ZHY6RN,'2702702702.7027'
DY8mVvbzw7aCbVg9QfpNvxt2uTRsPdwFG1Wm2uFoVFZD,6XGQxfWguJGZsgcNb5kBt6h9qwWmtGfpKhEHezWHZbDZ,'2702702702.7027'
FSp7Lq2sct6E7kYUCgEdEDUUYbNaGRqjHqqajQg5G3Js,FVsVRnoaP2duwqJnM2JzPQcAeX8VaDaHh5vJ9j8qmw7q,'2702702702.7027'
H78FwBmxzXiLY3NVry5XJ4CgT36nmZkR5E2YgMPnthKW,CW6HKc3tpLnramfhNQE8muUwMSwGcaZ4EBG2AHpoS6jL,'2702702702.7027'
5C4yHmbNCmQmWFUE7pnQoydUUprvXAu8A4HVG5fTpQLJ,638HiYJVkGTvmhYqscK9z9NaKsLmkAQy5caQDbwRtjPK,'2702702702.7027'
BypPhjwM111TFKmJFnoXtRt4ibNmTJ3zvt5e8ir6aC69,5y57J95v9AJjd7RcvWX7UgPpo4v2VoYsZDkqLZGZffKD,'2702702702.7027'
BxMfxNtartN9ZmWsbDFhToLFiEt6dmaWEDmPCosEU6xD,BfdSZj3w3XJJG1rUm1pWFrpF79k3SVwcAzBiCeEnEjgc,'2702702702.7027'
7HcbAaMgjkRiZXuzpVm99CbHsAYj2xA5aMZtELNPT52F,EwYfrTUf8Ka95Jo7tzYiVNS91YQkfKSFYahZv6AzTTvJ,'2702702702.7027'
29ktRZXCPNH6FE6NvRA4rkqsnMDbYUn2YBcvdfN5CdF5,8hQZuMFkmHK3zMgHmHsZJbAFJpMm5QSungwT89ay6qbq,'2702702702.7027'
7sDQXcoxyuG1ha5qaxpt5mHtZSg7QVZRxCTZmXUSaDBX,5xYaXs5sG4m8RAWqKgP3CkjNUkQJLAJ3TJYjTLfvLCQB,'2702702702.7027'
9i9NJ4k1zMyYj4kXzPRV68uzF56GKgRsB3a7Aifds17D,28qRqmYvFnDCYqG1pQxQZxpbd7C7notN4tBRohDWh39Q,'2702702702.7027'
67HxRuAwS9iTj9vm8ngP2Lzca84YpXnctbmsTKJdBFdG,GjpCqYdajJH64x6qb78aU89f99GCuswMXymBFjPLoUXG,'2702702702.7027'
6cwyoump6xeanphT8rTzbM7MtP5htPkbzkAfiGGRcUZY,32DHkqQtwCrHWM9dFDust62BpcnD5pXH3XbbdXS1Swg5,'2702702702.7027'
HPvUBLyiuX7ycL4rZkeNy8ZA9xAjXzj9cARHE9DmyKeP,37pHkf5Jx2JJaL8FbHU5h23ApRuo1N1qg1Curvm5LspW,'2702702702.7027'
EvRz8ERwcnBn4YN3iFj1LT6621euqt6BC4ZupwSJeZcb,HZ9Ahce7PNzThFsEqV6dCuFxLDdRA7BkmnCVtd4nj5HC,'2702702702.7027'
AoEo6Rks7MxY5NgiJjFwi2NdwxHRQPNVC8bJewSLSTNz,GGrxGCdkmY9BR38G6nvuZqQ4xTdjyUWVZ5FAU9mhV9vz,'2702702702.7027'
AnZdcAbRW9xTbeJgw3yztWmevxGLNA7tksJVrLyfeVPC,CQmFqh87vy5kkDjK54JFErmXKHFAbNXP8JixemWy5G42,'2702702702.7027'
AMV6Rv3w5Y3NrJvJqXpccyo6pE4UfKQWakfNjL18gaSi,5rmHRh1Bqx1S3Gx1nS3n8Fa5SvoW6KBDfuM8qenH9Heo,'2702702702.7027'
AXWj8vpj5Vxcp8MQCnXG5x1qf2mDVtV18CPcix7JcMiR,HdU49PgpPZ1TL9Z5WHDavVwoz4Gc4JSdcoa4f7R8tqeQ,'2702702702.7027'
EdMVamSd7AMuJoFuSc95CM2MDNkivzk4ksCvrbi21Wmn,UeXwS7JczaiqVNG7jumXuyiXzAcdghvdBVTP3kKpetz,'2702702702.7027'
AsxHd7Zzk1vN6TtMFbVYSFHekNmK1WCiGS3Hq3rQChp6,4TJmYQRgcGt8e7NPssd7CKHohPxDzHLkUBtJ3vTZKy1z,'2702702702.7027'
Hm7MWq3a3KERvaXkAnFt8911jvHiyBfBz3RJDezMhKTy,9quzGfBBBvQEDQ5QiYmrVwfmWNiCrZu4Gia95JocHbbc,'2702702702.7027'
1aDb4cWMpttLUYTTeRMBMqXPY69oDh1h9jvYmEnt9LT,DLNvsQQUkUgr7jdqNTf68WX2GdC4gWBuFAZGgGrU8DHS,'2702702702.7027'
9Tkz6NFWRZosk8gk7vnQ4ysKE5HLTh6GJ4xdctNXTZWu,CLrFZtiv4AMzKCjx7pACC8dtHdD1xcDx5opB4BPUieSG,'2702702702.7027'
HbrNesQmzDUK1yPmPEtuoBEDXtV54RtChF9iodQ3vLHA,86HGZA1qTVNQ1FwAZvCf4EGaGmvnrzhzUDwStjBB8zys,'2702702702.7027'
EyobyEVUraMTk2vLjqTiCUuazBzBRWQmgW7GUiUAv248,4peLE5By9Ry4vzBAZPNUq83b63hgNFaUri2z9pHNgYsp,'2702702702.7027'
6TDZVtYfAaqDbsZzZEtTWweJP9QR14vZyKNS4Swi3CXL,ErmCybf1zAZQYoacCXusWDpK7k8tLfkVsePhwvGZArH9,'2702702702.7027'
GhsDcyTokpvbrZGidLCXwCKf89ADpwA1mcW4SopZjS9d,APyfT72suA243Tj5ZZqYMyJrRayhw9jur9Wtd1AnEuav,'2702702702.7027'
583N3g4YEQqn32c21kQBykTKhFgtsghyrMEfN1tktPcD,C3EibUqcnrq5NtsJULpLo5y2Ab3AaPhmbmnavWCBtJAn,'2702702702.7027'
thorpEYdEwFUBu6fwDZXqayqRkNDzbP9cioWuiEXqbp,HXotWhi6bo9XpSqm98YCVKa6gZsUez4FA5K83nGQJ3Y1,'2702702702.7027'
AaL9mBEC78iqQE1x6AEnWX43hC6ut11AUyeq3j9SLsPx,Bz7hGvMVfmdPSLLXGNc21DuBFje5bqHVEBku3JcB3Hxs,'2702702702.7027'
5AzRCCAf4HKWHb1MwkHeZnTjBMaZkktu9UnHb4sJab9o,CrphzKG6PyhajfvhDuY8fnt3QkbeP8Ns1xJLFZmp4qzg,'2702702702.7027'
AegS4rPSnbKRRy6TsdNLqkbaeGPeueaYg6YL8Bx6zjRr,29waAbpbanLShnKBxZ73m4NJqnBKb9tmbjCZfAn4966q,'2702702702.7027'
C47HMj1JtzVnR5PXM6QwJH5h39BoVcYdLF7bU93Up7pQ,HqHN7P7oQtc2p7qJTYwKhcMrpjq8ZDMDPciH1gJxBFmD,'2702702702.7027'
FYC2srwsgfmJ6erAh1ogs17tv4GdHbVDwZC2c8n57gXb,EcCXxehbXm7hpBVpf2PHyXZB6jN9sWBDTCt3AMUGo12y,'2702702702.7027'
3gAGMUjNvhEK5xQzs3AFietGM2TxcqgRHoJPiYSLUxpE,9KW8AfoeYgPwhtM1bAGqXXpv1jTrKGg4wKnw8V5vxVRo,'2702702702.7027'
DauNGZWvxMdM6NsLoFE2s2xmsevyM7zQGpTCv2fSDg38,5peAv3Y3GZt26n7ywm599Fq62TSCcbwBA8AmHQx3Q2gV,'2702702702.7027'
5tFRUcaG2sfaxXz13iDznQeksYD9n73QmGMNKpRUoKry,5SsCHpih1eMeKRELa1iDE8zj4tADwtjKKjoTH2nDa1GH,'2702702702.7027'
2PthK98w4YDfUUJUMC2j6QFBo9txdE4wbJqH3ctbA3EE,FapRaf9cHNZPdAu2seFEH6b1S86R6ZvPE33VHGPktSjR,'2702702702.7027'
FLGBXbZ4ayWZ5hsPUFv7qvPKSLozKTxmBuoTsrYKHpUr,G3mZddQz3vTj1AV93Y8j2KUb5cmxHi7JDnwypabdukgU,'2702702702.7027'
7Pc1aTfkZhZedFmbj5Yzq49gv1zrV2Y4zHBM4aKkUqmy,9shGDefgeRi8aUnskDhWRvV3sHU6oLWsY8BTWoA5GPSS,'2702702702.7027'
5w16cTfU3tXQ5vXfLJeF3xPayTi9B211JK6Zfpcy3xDX,CrPA5J1pntJZhZGjwqXeqVybJfhxKxxcqkRCX2hwho2v,'2702702702.7027'
GzLfiWXUHs2YHYr4ipbPWdn16u6oMMHJH6fLtMSL399H,97edhpyimiXzkBaavi8fksnKcfuKQY3A1Y7uNYv1kyUC,'2702702702.7027'
Yg8FekE6JF47CYFnLsopXRwM8Cyw3nGPNpYj5JRxdh4,QaMCVppEScMSMtxC7zrw5yApg1pooSSCaVuKQnsPFy2,'2702702702.7027'
BNF6Qi8C96BhNAuSfPWV1w8EFkhXH2PHhegPyS6R7Pku,9hk7CvkN6a64VLUY6nMdgSb8gCjHgqmsCopXHPnosKdc,'2702702702.7027'
BFBvSCGA5i83oq9c2R4hGJ5DPcP1HLr8LiRVYvskhYRC,3EaWjagVnm96u7qC8ECZ3eWCLQNpVGPg3PKmWfKBFSxs,'2702702702.7027'
FJCG4aELkU5F5sZGpKifujfJwq7cezFkubovBFho5jVA,2c1e8uuG1kCEYi6kAvnQnxxrsQoTzSDJH5DKXAhzP6z7,'2702702702.7027'
Dd1k91cWt84qJoQr3FT7EXQpSaMtZtwPwdho7RbMWtEV,52y6zHg4sAqQKxnHTA82EUHGu29YFPgCdgSXM68ay7Yf,'2702702702.7027'
Gp3mDQYniKKLxEUfYK9vuPS9Vmu7U2U11Q6kV8Wqe2U6,HMn1bCP8jUgbFABKDaxfCuqFTt24P39gNRYNGg76JzzB,'2702702702.7027'
HpZy9VYSuaZkoKQxjU7bzAw4RWHHVXYe7mRuJEK31qbU,DsHHwwfuDtsTNYcieJPAK5917YyYn7NQPJesMxypyVuf,'2702702702.7027'
Fui3tk1kcSWLhR9rcbrWCsWzJe3GxnksVLAeGWH9F6Ek,GZr54Tu36Cp2U2i7WyfsgYBJUhcqawPU6fcy8HiAugRg,'2702702702.7027'
4L2LSNZdF7BnRg9qtPHg28d25wBqUdxxADBJU5DhGtdA,D7yxnsyJr2wHrDpk5gw5nmMHrVKQVdnq16QtRkmp12JT,'2702702702.7027'
8KUU21MBhtJBXnPMEpq7HZ3egoymHopizCydw12uNKfC,HMq72QT5P4e5KgNYfWjM5kTsBA6eDCAhrNwNDNJLSUVf,'2702702702.7027'
pooRJrAKhdTEfr53RUrWNwu6YxnsNtr7cijDr4jsubn,7fADGjZ8debvQs9JwNHDwHhvVKj424c8Ep19AbWw5Zo,'2702702702.7027'
6DBRRXagTDX4yzGSpSZZLUv4LWzSehHWdFxPt4jk8KfT,GVz8XDLLp3Y4xX48Wv1baKNsi4qZuEUavccn1dvV1zs4,'2702702702.7027'
AQXtZ2vuv9r1inGMbhsE7oKJFBGiv4gvuzuQBj1KE1Gx,2fkbE37C4kMAB5sXZWRxpV1WbPhhjMidE1kfBP7AfsbS,'2702702702.7027'
AfHbufmvMfTU7oty25nv9GBoBDZzZuuWyKEbSR3Mexpx,BUodxGm8FAZPFKqMubF5xkoTxXFgkJWvYJ5dCiKf2Yap,'2702702702.7027'
